ts,token,event_seq,symbol,tier,side,plan_name,usd_flow,tokens_raw_delta,px_usd,weth_px_usd,impact_pct,gas_usd,quote_source,quote_status,gap_s,note
1789790000.0,0xccc8daf4121dcd9904531b05586e1d41b35a0a0d,981,CLAUDEGOD,A,stop,cfg_ladder_stop,8.6779,-115590155539959219486720,7.56803e-23,2619.45,,0.07,scanhood,ok,734.862,sell 1.16e+23 raw → 0.00333959 WETH ($8.75) via scanhood
1789790000.0,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,tp_5x,cfg_ladder_stop,6.09357,-8467477837047,7.27912e-13,2623.89,0.3135,0.07,router,ok,240.034,sell 8.47e+12 raw → 0.00234902 WETH ($6.16) via router impact 0.31%
1789790000.0,0x3868c92883ff835bd23a5d394b50fa9ffd5cf8d4,985,CLAUDEAGI,A,stop,cfg_ladder_stop,16.8634,-116398424155626819026944,1.45477e-22,2624.91,,0.07,scanhood,ok,1026.26,sell 1.16e+23 raw → 0.00645102 WETH ($16.93) via scanhood
1789790000.0,0xc1a09779cf953fabbd0043fb935d0aa127397dd2,1322,DeedETF,A,buy,cfg_ladder_stop,-10.07,5845576168495982313472,1.7107e-21,2627.35,10.3714,0.07,kyber,ok,0.0,buy 0.00380612 WETH ($9.99) → 5.85e+21 raw via kyber impact 10.37%
1789790000.0,0xc1a09779cf953fabbd0043fb935d0aa127397dd2,1322,DeedETF,A,stop,cfg_ladder_stop,1.85185,-5845576168495982313472,3.2877e-22,2624.65,,0.07,kyber,ok,240.507,sell 5.85e+21 raw → 0.000731409 WETH ($1.92) via kyber
1789800000.0,0x2e35bc57f33047137040aecd1134b13ed282b352,1326,BEORN,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789800000.0,0x787b9388c0a715b9e2688088de97b2a004d452ed,1329,DICKINU,A,buy,cfg_ladder_stop,-10.07,229454827321830259294208,4.35816e-23,2628.32,3.812,0.07,kyber,ok,0.0,buy 0.00380471 WETH ($9.99) → 2.29e+23 raw via kyber impact 3.81%
1789800000.0,0xbd1f251814ddd10efeafe950c8fd03316c5f461b,1331,URANUS,A,buy,cfg_ladder_stop,-10.07,48104291361981441507328,2.07882e-22,2626.95,0.1764,0.07,kyber,ok,0.0,buy 0.0038067 WETH ($10.01) → 4.81e+22 raw via kyber impact 0.18%
1789800000.0,0x093258eef1ff00dc9635c1db441fff46550fdf21,1332,URANUS,A,buy,cfg_ladder_stop,-10.07,33066021373974,3.02425e-13,2630.77,0.3348,0.07,router,ok,0.0,buy 0.00380117 WETH ($10.00) → 3.31e+13 raw via router impact 0.33%
1789800000.0,0x13824fa911d6ce38583f3fce2da51fa02fb67ef2,1333,ALBA,A,buy,cfg_ladder_stop,-10.07,82134712992242174263296,1.21751e-22,2630.77,-1.4028,0.07,kyber,ok,0.0,buy 0.00380117 WETH ($9.99) → 8.21e+22 raw via kyber impact -1.40%
1789800000.0,0x787b9388c0a715b9e2688088de97b2a004d452ed,1329,DICKINU,A,tp_2x,cfg_ladder_stop,22.3794,-114727413660915129647104,1.95676e-22,2632.05,14.886,0.07,kyber,ok,240.562,sell 1.15e+23 raw → 0.00853773 WETH ($22.45) via kyber impact 14.89%
1789800000.0,0x093258eef1ff00dc9635c1db441fff46550fdf21,1332,URANUS,A,tp_5x,cfg_ladder_stop,6.63392,-8266505343493,8.10974e-13,2626.02,0.3141,0.07,router,ok,240.526,sell 8.27e+12 raw → 0.00255288 WETH ($6.70) via router impact 0.31%
1789800000.0,0x5acfdb49722a3f440ebd0d36d5c0bbbf5a099019,1000,SBM,A,stop,cfg_ladder_stop,5.27563,-46831623449351148273664,1.14146e-22,2626.02,,0.07,scanhood,ok,1200.89,sell 4.68e+22 raw → 0.00203564 WETH ($5.35) via scanhood
1789800000.0,0x093258eef1ff00dc9635c1db441fff46550fdf21,1332,URANUS,A,tp_10x,cfg_ladder_stop,7.74993,-4959903206096,1.57663e-12,2629.9,0.3117,0.07,router,ok,240.083,sell 4.96e+12 raw → 0.00297347 WETH ($7.82) via router impact 0.31%
1789800000.0,0x13824fa911d6ce38583f3fce2da51fa02fb67ef2,1333,ALBA,A,tp_2x,cfg_ladder_stop,11.14,-41067356496121087131648,2.72965e-22,2621.36,-0.3213,0.07,kyber,ok,720.041,sell 4.11e+22 raw → 0.00427378 WETH ($11.21) via kyber impact -0.32%
1789800000.0,0xeb7722948827acd32bfdb404a86f5cec77cc61f6,1342,9000000000.0,A,buy,cfg_ladder_stop,-10.07,90749253898282930798592,1.10194e-22,2624.75,-2.7828,0.07,kyber,ok,0.0,buy 0.00380989 WETH ($10.00) → 9.07e+22 raw via kyber impact -2.78%
1789800000.0,0x4fad895a0f16f5ed350e2ad2bd2ca543fccb9078,1007,VLADCOIN,A,stop,cfg_ladder_stop,0.203512,-40540213784424101183488,6.74667e-24,2627.42,95.5427,0.07,kyber,ok,1484.33,sell 4.05e+22 raw → 0.000104121 WETH ($0.27) via kyber impact 95.54%
1789800000.0,0xeb7722948827acd32bfdb404a86f5cec77cc61f6,1342,9000000000.0,A,tp_2x,cfg_ladder_stop,13.6415,-45374626949141465399296,3.02185e-22,2627.02,12.5552,0.07,kyber,ok,239.985,sell 4.54e+22 raw → 0.00521984 WETH ($13.71) via kyber impact 12.56%
1789800000.0,0x787b9388c0a715b9e2688088de97b2a004d452ed,1329,DICKINU,A,tp_5x,cfg_ladder_stop,36.0857,-57363706830457564823552,6.30288e-22,2627.02,19.5592,0.07,kyber,ok,959.73,sell 5.74e+22 raw → 0.0137641 WETH ($36.16) via kyber impact 19.56%
1789800000.0,0x13824fa911d6ce38583f3fce2da51fa02fb67ef2,1333,ALBA,A,stop,cfg_ladder_stop,2.40241,-41067356496121087131648,6.02037e-23,2626.47,-1.1508,0.07,kyber,ok,239.204,sell 4.11e+22 raw → 0.000941165 WETH ($2.47) via kyber impact -1.15%
1789800000.0,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,tp_10x,cfg_ladder_stop,-0.0525405,-11626756016791332323328,1.50166e-24,2626.47,99.8213,0.07,kyber,ok,245.238,sell 1.16e+22 raw → 6.64826e-06 WETH ($0.02) via kyber impact 99.82%
1789800000.0,0xa17f23b2d8e5a1052d62d6b2bad21684d6878624,1346,VLAD,A,buy,cfg_ladder_stop,-10.07,19520281437410514960384,5.12288e-22,2626.47,1.6511,0.07,kyber,ok,0.0,buy 0.00380739 WETH ($10.00) → 1.95e+22 raw via kyber impact 1.65%
1789800000.0,0xa17f23b2d8e5a1052d62d6b2bad21684d6878624,1346,VLAD,A,tp_5x,cfg_ladder_stop,5.16819,-4880070359352628740096,1.07338e-21,2626.6,0.4042,0.07,kyber,ok,239.683,sell 4.88e+21 raw → 0.00199428 WETH ($5.24) via kyber impact 0.40%
1789800000.0,0x46a4503ff3b7fdd9cb0321820c5c0df137473e9e,1355,TJF,A,buy,cfg_ladder_stop,-10.07,90092012484437674557440,1.10998e-22,2624.62,0.0787,0.07,kyber,ok,0.0,buy 0.00381008 WETH ($9.99) → 9.01e+22 raw via kyber impact 0.08%
1789800000.0,0x22fabed00ec6a6c5f6ab40ebb1ef9ec00a02bca1,1357,URANUS,A,buy,cfg_ladder_stop,-10.07,107111255977393678974976,9.33609e-23,2628.57,-11.488,0.07,kyber,ok,0.0,buy 0.00380435 WETH ($9.99) → 1.07e+23 raw via kyber impact -11.49%
1789810000.0,0x22fabed00ec6a6c5f6ab40ebb1ef9ec00a02bca1,1357,URANUS,A,stop,cfg_ladder_stop,2.0522,-107111255977393678974976,1.9813e-23,2623.5,33.6416,0.07,kyber,ok,240.054,sell 1.07e+23 raw → 0.00080807 WETH ($2.12) via kyber impact 33.64%
1789810000.0,0xeb321ecd3ce907272733360a00468a3211a9fcf6,1362,URANUS,A,buy,cfg_ladder_stop,-10.07,67848605862932670054400,1.47387e-22,2638.97,2.2633,0.07,kyber,ok,0.0,buy 0.00378936 WETH ($9.97) → 6.78e+22 raw via kyber impact 2.26%
1789810000.0,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,stop,cfg_ladder_stop,1.63935,-25402433511144,6.72909e-14,2646.14,0.3114,0.07,router,ok,240.162,sell 2.54e+13 raw → 0.000645979 WETH ($1.71) via router impact 0.31%
1789810000.0,0xeb321ecd3ce907272733360a00468a3211a9fcf6,1362,URANUS,A,tp_2x,cfg_ladder_stop,10.5545,-33924302931466335027200,3.13183e-22,2651.01,-14.7393,0.07,kyber,ok,240.225,sell 3.39e+22 raw → 0.00401983 WETH ($10.62) via kyber impact -14.74%
1789810000.0,0xa17f23b2d8e5a1052d62d6b2bad21684d6878624,1346,VLAD,A,no_route,cfg_ladder_stop,0.0,-14640211078057886220288,0.0,2646.07,,0.0,none,absent,3360.36,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789810000.0,0x0376efdce4b6b2c1d07c2375dc5eec55c3abc680,1364,TNGS,A,buy,cfg_ladder_stop,-10.07,60779533333654457548800,1.64529e-22,2644.49,2.294,0.07,kyber,ok,0.0,buy 0.00378145 WETH ($10.00) → 6.08e+22 raw via kyber impact 2.29%
1789810000.0,0x093258eef1ff00dc9635c1db441fff46550fdf21,1332,URANUS,A,stop,cfg_ladder_stop,0.00447721,-19839612824385,3.75397e-15,2648.9,0.302,0.07,router,ok,6960.4,sell 1.98e+13 raw → 2.81163e-05 WETH ($0.07) via router impact 0.30%
1789810000.0,0xad25c594907e70b521f14e60e19b373dc09ee2d1,1368,ROOT,A,buy,cfg_ladder_stop,-10.07,71302564913539968925696,1.40247e-22,2648.1,4.278,0.07,kyber,ok,0.0,buy 0.00377629 WETH ($10.00) → 7.13e+22 raw via kyber impact 4.28%
1789810000.0,0xeb321ecd3ce907272733360a00468a3211a9fcf6,1362,URANUS,A,tp_5x,cfg_ladder_stop,9.61912,-16962151465733167513600,5.7122e-22,2649.97,2.4515,0.07,kyber,ok,479.733,sell 1.7e+22 raw → 0.00365561 WETH ($9.69) via kyber impact 2.45%
1789810000.0,0xcb5fcd7d250ca4990b05787fbb79bcea6abc91ec,1373,HOT,A,buy,cfg_ladder_stop,-10.07,115462103124943732473856,8.66085e-23,2634.54,-4.7418,0.07,kyber,ok,0.0,buy 0.00379573 WETH ($9.99) → 1.15e+23 raw via kyber impact -4.74%
1789810000.0,0x48eea2b70dea71886403f89262f6a56bfd1d046d,1374,CHONK,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789810000.0,0xcb5fcd7d250ca4990b05787fbb79bcea6abc91ec,1373,HOT,A,tp_2x,cfg_ladder_stop,13.3367,-57731051562471866236928,2.32227e-22,2640.08,-2.909,0.07,kyber,ok,479.514,sell 5.77e+22 raw → 0.00507956 WETH ($13.41) via kyber impact -2.91%
1789810000.0,0xeb321ecd3ce907272733360a00468a3211a9fcf6,1362,URANUS,A,stop,cfg_ladder_stop,0.158998,-16962151465733167513600,1.35005e-23,2640.29,-10.8306,0.07,kyber,ok,2640.3,sell 1.7e+22 raw → 8.67254e-05 WETH ($0.23) via kyber impact -10.83%
1789810000.0,0x937ef5e1be309a85ef342b8c56dcb88cb1b514b5,1381,GIGAVERSE,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789820000.0,0xccf0ea3eed433db872b55cc6c2f0099f7a9a7e44,1383,Niche,A,buy,cfg_ladder_stop,-10.07,64544661577439461244928,1.54931e-22,2640.75,4.311,0.07,kyber,ok,0.0,buy 0.0037868 WETH ($10.01) → 6.45e+22 raw via kyber impact 4.31%
1789820000.0,0xc1fc7210cb7e38d255fe4f2fddc9043c9ab6dce4,898,Nautilo,A,stop,cfg_ladder_stop,-0.0431876,-65076943005295325478912,4.1201e-25,2638.53,,0.07,kyber,ok,47428.1,sell 6.51e+22 raw → 1.01586e-05 WETH ($0.03) via kyber
1789820000.0,0xbe6adaad4694f245ec5000a8b802527b0599a5b5,1395,HAVOC,A,buy,cfg_ladder_stop,-10.07,54837872462621667491840,1.82356e-22,2642.05,1.0343,0.07,kyber,ok,0.0,buy 0.00378494 WETH ($9.99) → 5.48e+22 raw via kyber impact 1.03%
1789820000.0,0xbe6adaad4694f245ec5000a8b802527b0599a5b5,1395,HAVOC,A,tp_2x,cfg_ladder_stop,7.15803,-27418936231310833745920,2.63615e-22,2636.31,6.1553,0.07,kyber,ok,239.613,sell 2.74e+22 raw → 0.0027405 WETH ($7.23) via kyber impact 6.16%
1789820000.0,0xee1f4da0aed27da2cf61bc01a92c5a6069d1a03e,1396,HAVOC,A,buy_deferred,cfg_ladder_stop,0.0,0,,,,0.0,none,deferred,,"quote deferred — queued for retry_pending: DEFERRED: no V2 pair, kyber no_route, scanhood deferred"
1789820000.0,0x2ea0fcc525a1cf39d95dc02fe587e498b9c20372,1397,BITDOG,A,buy,cfg_ladder_stop,-10.07,53299767276362973315072,1.87618e-22,2636.31,7.7846,0.07,kyber,ok,0.0,buy 0.00379318 WETH ($9.99) → 5.33e+22 raw via kyber impact 7.78%
1789820000.0,0xee1f4da0aed27da2cf61bc01a92c5a6069d1a03e,1396,HAVOC,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route on retry 3 — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789820000.0,0x2ea0fcc525a1cf39d95dc02fe587e498b9c20372,1397,BITDOG,A,tp_2x,cfg_ladder_stop,6.69242,-26649883638181486657536,2.53751e-22,2635.62,,0.07,scanhood,ok,1548.81,retry 2 after 1061s deferred — sell 2.66e+22 raw → 0.00256578 WETH ($6.76) via scanhood
1789830000.0,0x5481f6073153f9f8316503b897528d848d0c8e15,1062,GOLD,A,no_route,cfg_ladder_stop,0.0,-90223020186419165396992,0.0,2634.37,,0.0,none,absent,720.366,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789830000.0,0x1c179d817fed9df091186ff51fa9e962ba1f3268,1409,AC,A,buy,cfg_ladder_stop,-10.07,1481561423042898640764928,6.74964e-24,2638.68,100.0,0.07,kyber,ok,0.0,buy 0.00378977 WETH ($10.00) → 1.48e+24 raw via kyber impact 100.00%
1789830000.0,0xf1c7f12507fda49004c75fe93b836c032dcadc0d,1413,INURANUS,A,buy,cfg_ladder_stop,-10.07,48309300085002447355904,2.06999e-22,2639.63,1.1967,0.07,kyber,ok,0.0,buy 0.00378841 WETH ($10.00) → 4.83e+22 raw via kyber impact 1.20%
1789830000.0,0xca319f3e2bea4922aa69cd69eeb76ebdd96ffc96,1414,INURANUS,A,buy,cfg_ladder_stop,-10.07,188122581306714089324544,5.31568e-23,2641.75,100.0,0.07,kyber,ok,0.0,buy 0.00378537 WETH ($10.00) → 1.88e+23 raw via kyber impact 100.00%
1789830000.0,0xf1c7f12507fda49004c75fe93b836c032dcadc0d,1413,INURANUS,A,tp_2x,cfg_ladder_stop,9.55077,-24154650042501223677952,3.98299e-22,2642.34,-0.767,0.07,kyber,ok,240.482,sell 2.42e+22 raw → 0.00364171 WETH ($9.62) via kyber impact -0.77%
1789830000.0,0x1c4b0c2bd3b8b7be25bd7bdce2382520bee3be60,1416,OCTO,A,buy,cfg_ladder_stop,-10.07,31316451946246956908544,3.19321e-22,2637.96,6.9894,0.07,kyber,ok,0.0,buy 0.00379081 WETH ($10.01) → 3.13e+22 raw via kyber impact 6.99%
1789830000.0,0xca319f3e2bea4922aa69cd69eeb76ebdd96ffc96,1414,INURANUS,A,tp_2x,cfg_ladder_stop,6.8376,-94061290653357044662272,7.34372e-23,2638.51,8.1058,0.07,kyber,ok,240.945,sell 9.41e+22 raw → 0.0026182 WETH ($6.91) via kyber impact 8.11%
1789830000.0,0x01b48388a240d2ddfc3a1d154ea6c329eab232c2,1418,Veronica,A,buy,cfg_ladder_stop,-10.07,122589225357352892366848,8.15732e-23,2642.85,0.8395,0.07,kyber,ok,0.0,buy 0.00378379 WETH ($10.00) → 1.23e+23 raw via kyber impact 0.84%
1789830000.0,0xe650c71200ebdf80a63b40a88b3b130aba2ca86a,1419,Annoyed,A,buy,cfg_ladder_stop,-10.07,71114233705921293320192,1.40619e-22,2642.36,-1.4965,0.07,kyber,ok,0.0,buy 0.0037845 WETH ($10.01) → 7.11e+22 raw via kyber impact -1.50%
1789830000.0,0xe650c71200ebdf80a63b40a88b3b130aba2ca86a,1419,Annoyed,A,stop,cfg_ladder_stop,0.549154,-71114233705921293320192,8.70647e-24,2639.39,,0.07,kyber,ok,479.543,sell 7.11e+22 raw → 0.000234411 WETH ($0.62) via kyber
1789830000.0,0xca319f3e2bea4922aa69cd69eeb76ebdd96ffc96,1414,INURANUS,A,tp_5x,cfg_ladder_stop,4.29919,-47030645326678522331136,9.29008e-23,2637.38,45.6863,0.07,kyber,ok,240.267,sell 4.7e+22 raw → 0.00165688 WETH ($4.37) via kyber impact 45.69%
1789830000.0,0xca126d97c2e6a3fe0ba9713a21d0f4ded45d9e2f,1429,SI,A,buy,cfg_ladder_stop,-10.07,42642477637932307972096,2.34508e-22,2641.02,42.586,0.07,kyber,ok,0.0,buy 0.00378642 WETH ($10.01) → 4.26e+22 raw via kyber impact 42.59%
1789830000.0,0xada319ac0e1f755bb1d5d1ffa6797aca98e6e4fc,1430,SI,A,buy,cfg_ladder_stop,-10.07,58926270438124491374592,1.69704e-22,2639.87,100.0,0.07,kyber,ok,0.0,buy 0.00378807 WETH ($10.01) → 5.89e+22 raw via kyber impact 100.00%
1789830000.0,0xc1a019ba2614b6d24b6ccf5e7c99377950aa4225,1432,DRV,A,buy,cfg_ladder_stop,-10.07,7955311092388969054208,1.25702e-21,2639.87,1.6486,0.07,kyber,ok,0.0,buy 0.00378807 WETH ($10.01) → 7.96e+21 raw via kyber impact 1.65%
1789830000.0,0x01b48388a240d2ddfc3a1d154ea6c329eab232c2,1418,Veronica,A,stop,cfg_ladder_stop,2.9703,-122589225357352892366848,2.48007e-23,2637.78,28.3034,0.07,kyber,ok,1200.08,sell 1.23e+23 raw → 0.00115187 WETH ($3.04) via kyber impact 28.30%
1789830000.0,0xc1a019ba2614b6d24b6ccf5e7c99377950aa4225,1432,DRV,A,stop,cfg_ladder_stop,2.62608,-7955311092388969054208,3.38903e-22,2642.51,0.425,0.07,kyber,ok,239.23,sell 7.96e+21 raw → 0.001023 WETH ($2.70) via kyber impact 0.42%
1789830000.0,0xada319ac0e1f755bb1d5d1ffa6797aca98e6e4fc,1430,SI,A,tp_2x,cfg_ladder_stop,9.33593,-29463135219062245687296,3.19244e-22,2642.51,,0.07,kyber,ok,239.23,sell 2.95e+22 raw → 0.00356898 WETH ($9.41) via kyber
1789830000.0,0xca126d97c2e6a3fe0ba9713a21d0f4ded45d9e2f,1429,SI,A,tp_2x,cfg_ladder_stop,7.10086,-21321238818966153986048,3.36325e-22,2643.82,0.0162,0.07,kyber,ok,239.586,sell 2.13e+22 raw → 0.00271035 WETH ($7.17) via kyber impact 0.02%
1789830000.0,0xada319ac0e1f755bb1d5d1ffa6797aca98e6e4fc,1430,SI,A,tp_5x,cfg_ladder_stop,9.29877,-14731567609531122843648,6.35966e-22,2644.61,,0.07,kyber,ok,240.789,sell 1.47e+22 raw → 0.00354301 WETH ($9.37) via kyber
1789840000.0,0xe6ac211f3cb79075c30c04d529611a7adae5ffca,1439,PALANTINU,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789840000.0,0x354ea1ad7e90fe4a470c7a2f5c890cb83ce993ef,1440,XEN,A,buy,cfg_ladder_stop,-10.07,39727317255262453104640,2.51716e-22,2648.43,0.0498,0.07,kyber,ok,0.0,buy 0.00377582 WETH ($10.00) → 3.97e+22 raw via kyber impact 0.05%
1789840000.0,0xada319ac0e1f755bb1d5d1ffa6797aca98e6e4fc,1430,SI,A,tp_10x,cfg_ladder_stop,10.7572,-8838940565718673706188,1.22494e-21,2647.11,-6.7134,0.07,kyber,ok,240.567,sell 8.84e+21 raw → 0.00408568 WETH ($10.83) via kyber impact -6.71%
1789840000.0,0xc23c674b6ddbcfa4f7116245b2f1960439129eea,1444,AMI,A,buy,cfg_ladder_stop,-10.07,89040793135028249821184,1.12308e-22,2646.65,-14.6541,0.07,kyber,ok,0.0,buy 0.00377836 WETH ($10.00) → 8.9e+22 raw via kyber impact -14.65%
1789840000.0,0xb8c5695a20356df3bae6037102c63cee157e521a,1445,OCAT,A,buy,cfg_ladder_stop,-10.07,85715735451156982267904,1.16665e-22,2646.65,-2.2319,0.07,kyber,ok,0.0,buy 0.00377836 WETH ($10.00) → 8.57e+22 raw via kyber impact -2.23%
1789840000.0,0xb0d311cce4743b678722ef9ffaaca6ab345e3bf0,1447,AMI,A,buy,cfg_ladder_stop,-10.07,114171899597407215681536,8.75872e-23,2648.91,41.7527,0.07,kyber,ok,0.0,buy 0.00377514 WETH ($10.00) → 1.14e+23 raw via kyber impact 41.75%
1789840000.0,0xb4e65e564da1b7c293c131c9e0f9f77530176d43,1452,HOODORACLE,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789840000.0,0x0c39a4643715e7201610187011feb1eed743a5ba,1123,Levex,A,no_route,cfg_ladder_stop,0.0,-79241859671711165710336,0.0,2643.21,,0.0,none,absent,2161.52,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789840000.0,0x660418042c5d182a6530eb186f52879189adc578,1454,BONK,A,buy,cfg_ladder_stop,-10.07,11325881338933396111360,8.82933e-22,2643.21,8.2618,0.07,kyber,ok,0.0,buy 0.00378328 WETH ($10.01) → 1.13e+22 raw via kyber impact 8.26%
1789840000.0,0x23516d76258967a99703691597501e8de07905a6,1455,IT,A,buy,cfg_ladder_stop,-10.07,93628022957976173150208,1.06806e-22,2646.74,7.2834,0.07,kyber,ok,0.0,buy 0.00377823 WETH ($9.98) → 9.36e+22 raw via kyber impact 7.28%
1789840000.0,0xb0d311cce4743b678722ef9ffaaca6ab345e3bf0,1447,AMI,A,tp_2x,cfg_ladder_stop,2.75261,-57085949798703607840768,4.94449e-23,2642.64,56.5077,0.07,kyber,ok,239.727,sell 5.71e+22 raw → 0.00106632 WETH ($2.82) via kyber impact 56.51%
1789840000.0,0x660418042c5d182a6530eb186f52879189adc578,1454,BONK,A,stop,cfg_ladder_stop,0.211744,-11325881338933396111360,2.48762e-23,2644.48,-132.205,0.07,kyber,ok,240.106,sell 1.13e+22 raw → 0.000106594 WETH ($0.28) via kyber impact -132.20%
1789840000.0,0x23516d76258967a99703691597501e8de07905a6,1455,IT,A,no_route,cfg_ladder_stop,0.0,-93628022957976173150208,0.0,2647.91,,0.0,none,absent,480.678,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789840000.0,0xada319ac0e1f755bb1d5d1ffa6797aca98e6e4fc,1430,SI,A,stop,cfg_ladder_stop,0.28981,-5892627043812449137460,6.10611e-23,2645.18,,0.07,kyber,ok,240.126,sell 5.89e+21 raw → 0.000136047 WETH ($0.36) via kyber
1789840000.0,0xe8e6a43466d1cc1b97ecd0849fbba8e571265d29,1143,CHIP,A,stop,cfg_ladder_stop,11.4541,-148415796833623576936448,7.76472e-23,2645.18,,0.07,scanhood,ok,65228.7,sell 1.48e+23 raw → 0.00435663 WETH ($11.52) via scanhood
1789840000.0,0xddcec4804795768b744ff1f56803b27b078561df,1457,401K,A,buy,cfg_ladder_stop,-10.07,72248646328320448790528,1.38411e-22,2646.14,-1.7106,0.07,kyber,ok,0.0,buy 0.00377909 WETH ($10.00) → 7.22e+22 raw via kyber impact -1.71%
1789840000.0,0x957fef6a4eed75c208b3964972839103c0dfbab5,1458,WILLIE,A,buy,cfg_ladder_stop,-10.07,72071425521995892129792,1.38751e-22,2636.35,31.7809,0.07,kyber,ok,0.0,buy 0.00379312 WETH ($10.00) → 7.21e+22 raw via kyber impact 31.78%
1789840000.0,0x957fef6a4eed75c208b3964972839103c0dfbab5,1458,WILLIE,A,tp_2x,cfg_ladder_stop,17.9463,-36035712760997946064896,4.99956e-22,2639.58,-221.314,0.07,kyber,ok,239.401,sell 3.6e+22 raw → 0.00683123 WETH ($18.02) via kyber impact -221.31%
1789840000.0,0xddcec4804795768b744ff1f56803b27b078561df,1457,401K,A,no_route,cfg_ladder_stop,0.0,-72248646328320448790528,0.0,2639.58,,0.0,none,absent,891.205,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789840000.0,0x957fef6a4eed75c208b3964972839103c0dfbab5,1458,WILLIE,A,tp_5x+10x,cfg_ladder_stop,15.3204,-28828570208798356851916,5.33858e-22,2641.82,14.5693,0.07,kyber,ok,240.201,sell 2.88e+22 raw → 0.00583103 WETH ($15.39) via kyber impact 14.57%
1789840000.0,0x1cf626d72ecb7e991fd8837f5561e8110cc486c1,1112,WEN,A,no_route,cfg_ladder_stop,0.0,-56020397460635433041920,0.0,2641.82,,0.0,none,absent,7372.32,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789840000.0,0x54642598c511e44e2062ffc630aca63026238d16,1459,EAGLE,A,buy,cfg_ladder_stop,-10.07,53806306936616474640384,1.85852e-22,2639.75,3.6531,0.07,kyber,ok,0.0,buy 0.00378824 WETH ($10.00) → 5.38e+22 raw via kyber impact 3.65%
1789840000.0,0x6b1d43306d0335ebf8618650c4bc153f9b5c9ab0,1460,DUSTFALL,A,buy,cfg_ladder_stop,-10.07,51402329028534604922880,1.94544e-22,2638.86,,0.07,kyber,ok,0.0,buy 0.00378952 WETH ($10.00) → 5.14e+22 raw via kyber
1789840000.0,0x54642598c511e44e2062ffc630aca63026238d16,1459,EAGLE,A,stop,cfg_ladder_stop,5.27681,-53806306936616474640384,9.93715e-23,2642.32,-7.5054,0.07,kyber,ok,480.177,sell 5.38e+22 raw → 0.00202323 WETH ($5.35) via kyber impact -7.51%
1789840000.0,0xb0d311cce4743b678722ef9ffaaca6ab345e3bf0,1447,AMI,A,tp_5x,cfg_ladder_stop,2.57979,-28542974899351803920384,9.28351e-23,2637.02,29.2992,0.07,kyber,ok,240.072,sell 2.85e+22 raw → 0.00100484 WETH ($2.65) via kyber impact 29.30%
1789840000.0,0x0d16dab24579f26021f3e5f53a8981615be70e8a,1463,CXS,A,buy,cfg_ladder_stop,-10.07,68371265317354195648512,1.4626e-22,2637.02,0.0743,0.07,kyber,ok,0.0,buy 0.00379215 WETH ($10.00) → 6.84e+22 raw via kyber impact 0.07%
1789840000.0,0xbb15de6626e835789e37f41b0d9e5d1b99d29306,1167,MSTRCOIN,A,stop,cfg_ladder_stop,10.3398,-114205198829721397231616,9.11497e-23,2639.28,,0.07,scanhood,ok,720.053,sell 1.14e+23 raw → 0.00394417 WETH ($10.41) via scanhood
1789850000.0,0xc408dbb02a78940b8d00df7da14615af06eead46,1166,ZSTR,A,no_route,cfg_ladder_stop,0.0,-99295844160063489966080,0.0,2634.84,,0.0,none,absent,1199.42,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
