ts,token,event_seq,symbol,tier,policy,side,frac_of_original,px,usd_proceeds,gap_s,note
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,cfg_ladder_stop,stop,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,trail_30,trail,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,trail_50,trail,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,tp2_half_trail30,trail,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,tp2_half_stop50_6h,stop,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,cfg_ladder_trail30_6h,trail,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025399.5572076,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,ctl_exit_immediately,time_exit,1.0,2.6434897585225096e-24,0.285872,59.7,
1790025519.1292753,0x8a8e73c8ecde39621e9f5a0c6fcd1261daf2329d,1733,PENNY,A,sell_1h,time_exit,1.0,1.1732756938323108e-23,1.236191,59.6,
1790025699.901796,0x42a663fbf6c9877801cf4e66a6ae0650689c991f,1734,AI,B,sell_1h,time_exit,1.0,2.890259456475352e-21,23.321402,59.9,
1790025699.901796,0x37e73eaa56997baaad569467598d93b503f6d89b,1735,STPDM,A,sell_1h,time_exit,1.0,3.4128475174716325e-23,1.114996,59.9,
1790025699.901796,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,stop_30,stop,1.0,3.6167206511801605e-22,6.530923,59.9,
1790025699.901796,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,trail_30,trail,1.0,3.6167206511801605e-22,6.530923,59.9,
1790025699.901796,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,tp2_half_trail30,trail,1.0,3.6167206511801605e-22,6.530923,59.9,
1790025699.901796,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,cfg_ladder_trail30_6h,trail,1.0,3.6167206511801605e-22,6.530923,59.9,
1790025759.6321816,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,*,buy,1.0,1.9458357990354004e-22,-10.001166,0.0,"shared entry via kyber, impact 29.0513, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00361541 WETH ($10.00) → 5.14e+22 raw via kyber impact 29.05%"
1790025759.6321816,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,*,buy,1.0,9.203897260846393e-23,-10.001166,0.0,"shared entry via kyber, impact 0.0450, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00361541 WETH ($10.00) → 1.09e+23 raw via kyber impact 0.04%"
1790025820.0549235,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,ctl_exit_immediately,time_exit,1.0,1.417087729099812e-22,7.283518,60.4,
1790025820.0549235,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,ctl_exit_immediately,time_exit,1.0,1.0165251956402346e-22,11.045796,60.4,
1790025939.961503,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,sell_15m,time_exit,1.0,4.172477906218177e-22,7.534487,60.3,
1790026059.7327218,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,*,buy,1.0,9.121516712351263e-23,-9.995905,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00361411 WETH ($10.00) → 1.1e+23 raw via kyber impact 100.00%"
1790026059.7327218,0x3c81160d423d1132f9986669d1bbfb3abf7590f5,1693,iCoin,A,ctl_random_exit,random_exit,1.0,1.3960896143036762e-23,1.060694,59.8,
1790026059.7327218,0xbb43dcbf156b23b0cd23feda3b66b779d7481e18,1724,WARS,B,sell_2h,time_exit,1.0,3.100280607536736e-23,5.442465,59.8,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,stop_30,stop,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,stop_50,stop,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,cfg_ladder_stop,stop,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,trail_30,trail,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,trail_50,trail,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,tp2_half_trail30,trail,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,tp2_half_stop50_6h,stop,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,cfg_ladder_trail30_6h,trail,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026120.0374303,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,ctl_exit_immediately,time_exit,1.0,1.1829847316784075e-23,1.296386,60.3,
1790026299.134511,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_15m,time_exit,1.0,2.6359478525349947e-24,0.285056,59.8,
1790026359.3974082,0xf964eb83ac1e6676c4f474cae574bf893057ddeb,1727,INSIDE,A,sell_2h,time_exit,1.0,8.490004319660442e-24,0.057415,60.3,
1790026359.3974082,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,trail_30,trail,1.0,1.0383477036010273e-22,11.282924,60.3,
1790026359.3974082,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,tp2_half_trail30,trail,1.0,1.0383477036010273e-22,11.282924,60.3,
1790026359.3974082,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,cfg_ladder_trail30_6h,trail,1.0,1.0383477036010273e-22,11.282924,60.3,
1790026659.3140337,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,stop_50,stop,1.0,1.695384065032932e-24,0.030615,59.6,
1790026659.3140337,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,cfg_ladder_stop,stop,1.0,1.695384065032932e-24,0.030615,59.6,
1790026659.3140337,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,trail_50,trail,1.0,1.695384065032932e-24,0.030615,59.6,
1790026659.3140337,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,tp2_half_stop50_6h,stop,1.0,1.695384065032932e-24,0.030615,59.6,
1790026719.6369243,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,sell_15m,time_exit,1.0,1.4768217923392894e-22,7.590537,60.3,
1790026719.6369243,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,sell_15m,time_exit,1.0,1.428415482531637e-22,15.52149,60.3,
1790026780.0046186,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,sell_30m,time_exit,1.0,1.4306436516314318e-24,0.025834,60.4,
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,hold_to_end,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_30m,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_1h,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_2h,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_3h,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,sell_6h,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,cfg_ladder,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026780.0046186,0xbf96d365971a5eea7a24585eeb9454ad8a5ac746,1744,AGE,A,ctl_random_exit,no_route,0.0,0.0,0.0,60.4,"NO ROUTE — dead coin, proceeds $0"
1790026839.995908,0xe7b8cfb57e737f259ea294693a021a53769c97a6,1738,COPPERINU,A,sell_1h,time_exit,1.0,1.1485684775358649e-23,1.061551,60.0,
1790026839.995908,0x7c174d40bacff7b5e112759e260fa26968f24b96,1739,DOGE,A,sell_1h,time_exit,1.0,8.659992491500868e-24,0.039331,60.0,
1790027019.3534,0x37e73eaa56997baaad569467598d93b503f6d89b,1735,STPDM,A,ctl_random_exit,random_exit,1.0,3.415767223966086e-23,1.11595,60.0,
1790027019.3534,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_15m,time_exit,1.0,1.18351901518397e-23,1.296971,60.0,
1790027079.7848613,0x15bf7ff9785c24b7e418323421746b4e61da1e18,1685,EI,B,sell_6h,time_exit,1.0,2.429570623573554e-23,4.264325,60.4,
1790027079.7848613,0x17e0ac93d715110bf02b2c55b5fccf04065a13a3,1719,Drip,B,sell_3h,time_exit,1.0,2.8903288809026776e-24,0.027241,60.4,
1790027079.7848613,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,stop_30,stop,1.0,1.1974800443937435e-22,6.154783,60.4,
1790027079.7848613,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,trail_30,trail,1.0,1.1974800443937435e-22,6.154783,60.4,
1790027079.7848613,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,tp2_half_trail30,trail,1.0,1.1974800443937435e-22,6.154783,60.4,
1790027079.7848613,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,cfg_ladder_trail30_6h,trail,1.0,1.1974800443937435e-22,6.154783,60.4,
1790027139.9483325,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,stop_30,stop,1.0,6.248446166270399e-23,6.789705,60.2,
1790027139.9483325,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,trail_50,trail,1.0,6.248446166270399e-23,6.789705,60.2,
1790027199.8068645,0x2424948c390f55e0e8d12f7142ce1767c9c44aee,1750,XOGE,A,*,buy_failed,0.0,0.0,0.0,0,"no route at alert — not opened; ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1790027199.8068645,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,*,buy,1.0,4.859554285999019e-22,-10.010001,0.0,"shared entry via kyber, impact 39.6564, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00360123 WETH ($10.01) → 2.06e+22 raw via kyber impact 39.66%"
1790027199.8068645,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,*,buy,1.0,5.419367568757809e-22,-10.010001,0.0,"shared entry via kyber, impact -0.0273, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00360123 WETH ($10.01) → 1.85e+22 raw via kyber impact -0.03%"
1790027259.91311,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,ctl_exit_immediately,time_exit,1.0,6.0924560939908475e-22,12.549606,60.1,
1790027259.91311,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,stop_30,stop,1.0,2.9684010309051274e-22,5.482872,60.1,
1790027259.91311,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,trail_30,trail,1.0,2.9684010309051274e-22,5.482872,60.1,
1790027259.91311,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,tp2_half_trail30,trail,1.0,2.9684010309051274e-22,5.482872,60.1,
1790027259.91311,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,cfg_ladder_trail30_6h,trail,1.0,2.9684010309051274e-22,5.482872,60.1,
1790027259.91311,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,ctl_exit_immediately,time_exit,1.0,2.9684010309051274e-22,5.482872,60.1,
1790027319.1372483,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,stop_50,stop,1.0,2.6051304085741856e-22,4.811882,59.2,
1790027319.1372483,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,cfg_ladder_stop,stop,1.0,2.6051304085741856e-22,4.811882,59.2,
1790027319.1372483,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,trail_50,trail,1.0,2.6051304085741856e-22,4.811882,59.2,
1790027319.1372483,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,tp2_half_stop50_6h,stop,1.0,2.6051304085741856e-22,4.811882,59.2,
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,hold_to_end,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_15m,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_30m,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_1h,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_2h,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_3h,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,sell_6h,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,cfg_ladder,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027379.6363878,0xde3fdc5f7807d23158d47e090585323541eb4107,1752,TWTR,A,ctl_random_exit,no_route,0.0,0.0,0.0,60.5,"NO ROUTE — dead coin, proceeds $0"
1790027559.9138505,0xfe6e364a3e6c692990c0b1e47b754cb8bc584c8e,1730,WARS,B,sell_2h,time_exit,1.0,2.8362836554843776e-23,0.69422,59.8,
1790027559.9138505,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,sell_30m,time_exit,1.0,1.7111539764586137e-22,8.794953,59.8,
1790027559.9138505,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,sell_30m,time_exit,1.0,1.6574606223274805e-22,18.010347,59.8,
1790027739.6566014,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,ctl_random_exit,random_exit,1.0,2.3592296867125896e-24,0.497036,59.8,
1790027919.850088,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_30m,time_exit,1.0,8.087296542776077e-24,0.886254,60.2,
1790027979.1836088,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,trail_30,trail,1.0,4.541901025726295e-22,9.35568,59.3,
1790027979.1836088,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,tp2_half_trail30,trail,1.0,4.541901025726295e-22,9.35568,59.3,
1790027979.1836088,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,cfg_ladder_trail30_6h,trail,1.0,4.541901025726295e-22,9.35568,59.3,
1790028039.8793278,0xfe7bcf9d853a7fc28d43c5c9ccbfd25004c382a5,1650,HUNBIKN,A,hold_to_end,tracking_window_end,1.0,9.947267499258926e-25,0.000538,840.1,terminal mark at the last observed price
1790028039.8793278,0xfe7bcf9d853a7fc28d43c5c9ccbfd25004c382a5,1650,HUNBIKN,A,cfg_ladder,tracking_window_end,1.0,9.947267499258926e-25,0.000538,840.1,terminal mark at the last observed price
1790028039.8793278,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,stop_30,stop,1.0,2.718121374919169e-24,0.055989,60.7,
1790028039.8793278,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,stop_50,stop,1.0,2.718121374919169e-24,0.055989,60.7,
1790028039.8793278,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,cfg_ladder_stop,stop,1.0,2.718121374919169e-24,0.055989,60.7,
1790028039.8793278,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,trail_50,trail,1.0,2.718121374919169e-24,0.055989,60.7,
1790028039.8793278,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,tp2_half_stop50_6h,stop,1.0,2.718121374919169e-24,0.055989,60.7,
1790028100.0848415,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,sell_15m,time_exit,1.0,2.715754288915975e-24,0.055941,60.2,
1790028334.5334482,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,*,buy,1.0,1.2203003874241531e-22,-9.978092,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.0036029 WETH ($9.98) → 8.18e+22 raw via kyber impact 100.00%"
1790028394.6427138,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,stop_50,stop,1.0,9.566754806554996e-23,4.9171,60.1,
1790028394.6427138,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,cfg_ladder_stop,stop,1.0,9.566754806554996e-23,4.9171,60.1,
1790028394.6427138,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,trail_50,trail,1.0,9.566754806554996e-23,4.9171,60.1,
1790028394.6427138,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,tp2_half_stop50_6h,stop,1.0,9.566754806554996e-23,4.9171,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,stop_30,stop,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,stop_50,stop,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,cfg_ladder_stop,stop,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,trail_30,trail,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,trail_50,trail,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,tp2_half_trail30,trail,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,tp2_half_stop50_6h,stop,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,cfg_ladder_trail30_6h,trail,1.0,4.549375461230146e-23,3.719911,60.1,
1790028394.6427138,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,ctl_exit_immediately,time_exit,1.0,4.549375461230146e-23,3.719911,60.1,
1790028514.6240852,0x6477c2ac78062628e7bf8fd618244b702c847061,1651,PONTES,B,hold_to_end,tracking_window_end,1.0,1.669540681393367e-24,0.24742,834.7,terminal mark at the last observed price
1790028514.6240852,0x6477c2ac78062628e7bf8fd618244b702c847061,1651,PONTES,B,cfg_ladder,tracking_window_end,1.0,1.669540681393367e-24,0.24742,834.7,terminal mark at the last observed price
1790028634.0973096,0x72a1ac10599b8b191caf76f5cadf63b61994f6c8,1743,AGE,A,sell_1h,time_exit,1.0,1.6572138351837582e-24,0.029925,59.7,
1790028814.9948893,0x830af076cee39af7f03245979fce2c4f44b7ad40,1689,REK,B,sell_6h,time_exit,1.0,1.1763234527239666e-23,0.100421,60.9,
1790028814.9948893,0xb2a988b61f59d6a9926bce7317776801a8df1e18,1690,SUPERNU,B,sell_6h,time_exit,1.0,3.3805125759359095e-23,3.440964,60.9,
1790028994.621354,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,sell_2h,time_exit,1.0,1.655249102438158e-24,0.348723,59.7,
1790029054.7526011,0x5cd2146edf7e2fddfa4653a1723b2f65fc30b003,1652,iDollar,A,hold_to_end,tracking_window_end,1.0,2.4860906235584295e-23,0.853239,857.0,terminal mark at the last observed price
1790029054.7526011,0x5cd2146edf7e2fddfa4653a1723b2f65fc30b003,1652,iDollar,A,cfg_ladder,tracking_window_end,1.0,2.4860906235584295e-23,0.853239,857.0,terminal mark at the last observed price
1790029054.7526011,0x0a574aae41da077713ba32aa05ca151c8759e2f6,1702,SFX,B,trail_30,trail,1.0,7.68721363874035e-22,9.123331,60.1,
1790029054.7526011,0x0a574aae41da077713ba32aa05ca151c8759e2f6,1702,SFX,B,tp2_half_trail30,trail,1.0,7.68721363874035e-22,9.123331,60.1,
1790029054.7526011,0x0a574aae41da077713ba32aa05ca151c8759e2f6,1702,SFX,B,cfg_ladder_trail30_6h,trail,1.0,7.68721363874035e-22,9.123331,60.1,
1790029054.7526011,0x525459b078c7e69416db3ab7dddfc3a86b651d28,1751,TWTR,A,sell_30m,time_exit,1.0,2.723341663317366e-24,0.056097,60.1,
1790029114.604467,0x8a8e73c8ecde39621e9f5a0c6fcd1261daf2329d,1733,PENNY,A,sell_2h,time_exit,1.0,1.1701257976627341e-23,1.232873,59.9,
1790029174.6117973,0xbb43dcbf156b23b0cd23feda3b66b779d7481e18,1724,WARS,B,ctl_random_exit,random_exit,1.0,2.9702776894814115e-23,5.214248,60.0,
1790029294.4962943,0xf000e9e07ea2a050174e52a5289b5f6147766aa4,1691,PREDIKT,B,ctl_random_exit,random_exit,1.0,1.1487084622467602e-23,1.568024,60.3,
1790029294.4962943,0x1444f1f75ceada756f6baf5748b1958896885d58,1754,tradecat,A,sell_15m,time_exit,1.0,4.831003660514085e-23,3.950191,60.3,
1790029354.8561842,0x42a663fbf6c9877801cf4e66a6ae0650689c991f,1734,AI,B,sell_2h,time_exit,1.0,4.5998017978320616e-21,37.115639,60.4,
1790029354.8561842,0x37e73eaa56997baaad569467598d93b503f6d89b,1735,STPDM,A,sell_2h,time_exit,1.0,3.422331297016594e-23,1.118095,60.4,
1790029414.8644462,0x7d66738f4d8a6c3731c0fd676a97b58d47485a1b,1746,AGE,A,sell_1h,time_exit,1.0,6.989468807716133e-23,3.592432,60.0,
1790029414.8644462,0x3176039de80ecc91c14c9e6f011c9df6412ddc97,1747,FROG,A,sell_1h,time_exit,1.0,9.08264599109742e-23,9.869411,60.0,
1790029594.2881472,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,hold_to_end,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,sell_3h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,sell_6h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x791d558226df12d0bb74acecf2a46028520701a7,1732,MCAT,B,cfg_ladder,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,hold_to_end,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_1h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_2h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_3h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,sell_6h,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,cfg_ladder,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029594.2881472,0x553aaf39210bbac7d6283f9232d534be929b6add,1748,LEO,A,ctl_random_exit,no_route,0.0,0.0,0.0,59.5,"NO ROUTE — dead coin, proceeds $0"
1790029654.2084956,0xbb43dcbf156b23b0cd23feda3b66b779d7481e18,1724,WARS,B,sell_3h,time_exit,1.0,2.977836607360428e-23,5.227517,59.9,
1790029715.0204816,0x15f4c5c3a25d155574120075099364f82b08888e,1760,PAWS,A,*,buy,1.0,1.3021298638480586e-21,-10.020636,0.0,"shared entry via kyber, impact 10.8386, reserve_weth ?; fired_band -; sidecar_true band_volume_early; buy 0.00360887 WETH ($10.02) → 7.7e+21 raw via kyber impact 10.84%"
1790029774.3039832,0x0818df5bfa6b6d9de1e6566ac6f492858d9c8266,1653,VMLN,B,hold_to_end,tracking_window_end,1.0,6.651527457565037e-23,7.527917,839.4,terminal mark at the last observed price
1790029774.3039832,0x0818df5bfa6b6d9de1e6566ac6f492858d9c8266,1653,VMLN,B,stop_50,tracking_window_end,1.0,6.651527457565037e-23,7.527917,839.4,terminal mark at the last observed price
1790029774.3039832,0x0818df5bfa6b6d9de1e6566ac6f492858d9c8266,1653,VMLN,B,cfg_ladder,tracking_window_end,1.0,6.651527457565037e-23,7.527917,839.4,terminal mark at the last observed price
1790029774.3039832,0x0818df5bfa6b6d9de1e6566ac6f492858d9c8266,1653,VMLN,B,cfg_ladder_stop,tracking_window_end,1.0,6.651527457565037e-23,7.527917,839.4,terminal mark at the last observed price
1790029774.3039832,0x15f4c5c3a25d155574120075099364f82b08888e,1760,PAWS,A,ctl_exit_immediately,time_exit,1.0,1.4925854971417962e-21,11.486302,59.3,
